date,state,district,pincode,demo_age_5_17,demo_age_17
12-12-2025,Maharashtra,Pune,411001,1,40
12-12-2025,Maharashtra,Pune,411002,2,55
12-12-2025,Maharashtra,Pune,411006,3,26
12-12-2025,Maharashtra,Pune,411012,1,8
12-12-2025,Maharashtra,Pune,411016,1,27
12-12-2025,Maharashtra,Pune,411017,4,50
12-12-2025,Maharashtra,Pune,411026,0,9
12-12-2025,Maharashtra,Pune,411032,0,10
12-12-2025,Maharashtra,Pune,411036,0,32
12-12-2025,Maharashtra,Pune,411043,0,20
12-12-2025,Maharashtra,Pune,411061,0,23
12-12-2025,Maharashtra,Pune,412105,4,68
12-12-2025,Maharashtra,Pune,412106,0,13
12-12-2025,Maharashtra,Pune,412203,1,35
12-12-2025,Maharashtra,Pune,412208,2,38
12-12-2025,Maharashtra,Pune,412210,2,60
12-12-2025,Maharashtra,Pune,412311,0,4
12-12-2025,Maharashtra,Pune,412406,0,13
12-12-2025,Maharashtra,Pune,412408,1,13
12-12-2025,Maharashtra,Pune,412410,0,20
12-12-2025,Maharashtra,Pune,413102,1,92
12-12-2025,Maharashtra,Pune,413104,1,29
12-12-2025,Maharashtra,Pune,413106,0,36
12-12-2025,Maharashtra,Pune,413120,0,21
12-12-2025,Maharashtra,Pune,413133,0,8
03-12-2025,Maharashtra,Pune,410301,0,2
03-12-2025,Maharashtra,Pune,410502,2,12
03-12-2025,Maharashtra,Pune,410507,1,30
03-12-2025,Maharashtra,Pune,410510,0,3
03-12-2025,Maharashtra,Pune,410512,0,8
03-12-2025,Maharashtra,Pune,410515,2,12
03-12-2025,Maharashtra,Pune,411001,1,43
03-12-2025,Maharashtra,Pune,411002,1,32
03-12-2025,Maharashtra,Pune,411005,0,20
03-12-2025,Maharashtra,Pune,411007,2,7
03-12-2025,Maharashtra,Pune,411013,2,24
03-12-2025,Maharashtra,Pune,411015,3,44
03-12-2025,Maharashtra,Pune,411018,2,19
03-12-2025,Maharashtra,Pune,411019,2,33
03-12-2025,Maharashtra,Pune,411034,0,7
03-12-2025,Maharashtra,Pune,411040,1,15
03-12-2025,Maharashtra,Pune,411041,3,64
03-12-2025,Maharashtra,Pune,411042,3,50
03-12-2025,Maharashtra,Pune,411045,1,35
03-12-2025,Maharashtra,Pune,411068,0,5
03-12-2025,Maharashtra,Pune,412108,0,14
03-12-2025,Maharashtra,Pune,412109,2,8
03-12-2025,Maharashtra,Pune,412212,0,7
03-12-2025,Maharashtra,Pune,412214,1,13
03-12-2025,Maharashtra,Pune,412304,0,3
03-12-2025,Maharashtra,Pune,412403,0,7
03-12-2025,Maharashtra,Pune,412410,0,22
03-12-2025,Maharashtra,Pune,413102,0,54
03-12-2025,Maharashtra,Pune,413116,0,4
03-12-2025,Maharashtra,Pune,413211,0,1
03-12-2025,Maharashtra,Pune,413801,1,37
04-12-2025,Maharashtra,Pune,410405,1,12
04-12-2025,Maharashtra,Pune,410505,4,36
04-12-2025,Maharashtra,Pune,410509,0,12
04-12-2025,Maharashtra,Pune,410513,0,6
04-12-2025,Maharashtra,Pune,411015,5,34
04-12-2025,Maharashtra,Pune,411018,0,16
04-12-2025,Maharashtra,Pune,411020,0,6
04-12-2025,Maharashtra,Pune,411024,0,7
04-12-2025,Maharashtra,Pune,411026,0,18
04-12-2025,Maharashtra,Pune,411031,0,2
04-12-2025,Maharashtra,Pune,411032,2,9
04-12-2025,Maharashtra,Pune,411035,1,5
04-12-2025,Maharashtra,Pune,411039,5,39
04-12-2025,Maharashtra,Pune,411043,0,18
04-12-2025,Maharashtra,Pune,411048,7,90
04-12-2025,Maharashtra,Pune,412103,0,5
04-12-2025,Maharashtra,Pune,412104,1,1
04-12-2025,Maharashtra,Pune,412108,1,16
04-12-2025,Maharashtra,Pune,412110,0,6
04-12-2025,Maharashtra,Pune,412212,0,2
04-12-2025,Maharashtra,Pune,412214,0,11
04-12-2025,Maharashtra,Pune,412303,0,7
04-12-2025,Maharashtra,Pune,412311,0,3
04-12-2025,Maharashtra,Pune,412402,0,6
04-12-2025,Maharashtra,Pune,412409,1,25
04-12-2025,Maharashtra,Pune,412412,0,6
04-12-2025,Maharashtra,Pune,413106,5,25
04-12-2025,Maharashtra,Pune,413802,0,5
05-12-2025,Maharashtra,Pune,410502,2,37
05-12-2025,Maharashtra,Pune,411004,1,5
05-12-2025,Maharashtra,Pune,411006,2,39
05-12-2025,Maharashtra,Pune,411013,2,15
05-12-2025,Maharashtra,Pune,411014,5,57
05-12-2025,Maharashtra,Pune,411030,2,23
05-12-2025,Maharashtra,Pune,411037,6,51
05-12-2025,Maharashtra,Pune,411045,6,35
05-12-2025,Maharashtra,Pune,411062,3,54
05-12-2025,Maharashtra,Pune,412102,0,11
05-12-2025,Maharashtra,Pune,412107,0,2
05-12-2025,Maharashtra,Pune,412114,0,15
05-12-2025,Maharashtra,Pune,412303,0,2
05-12-2025,Maharashtra,Pune,412311,0,3
05-12-2025,Maharashtra,Pune,412405,1,3
05-12-2025,Maharashtra,Pune,412410,0,8
05-12-2025,Maharashtra,Pune,412412,0,5
05-12-2025,Maharashtra,Pune,413103,1,21
05-12-2025,Maharashtra,Pune,413133,0,1
06-12-2025,Maharashtra,Pune,410501,6,61
06-12-2025,Maharashtra,Pune,410511,1,2
06-12-2025,Maharashtra,Pune,410512,0,3
06-12-2025,Maharashtra,Pune,410513,0,4
06-12-2025,Maharashtra,Pune,411006,6,34
06-12-2025,Maharashtra,Pune,411007,0,1
06-12-2025,Maharashtra,Pune,411008,0,1
06-12-2025,Maharashtra,Pune,411011,1,20
06-12-2025,Maharashtra,Pune,411020,1,8
06-12-2025,Maharashtra,Pune,411025,1,7
06-12-2025,Maharashtra,Pune,411033,3,89
06-12-2025,Maharashtra,Pune,411034,0,2
06-12-2025,Maharashtra,Pune,411045,1,26
06-12-2025,Maharashtra,Pune,411058,3,20
06-12-2025,Maharashtra,Pune,411060,5,49
06-12-2025,Maharashtra,Pune,411062,9,60
06-12-2025,Maharashtra,Pune,412106,2,10
06-12-2025,Maharashtra,Pune,412204,0,2
06-12-2025,Maharashtra,Pune,412205,0,7
06-12-2025,Maharashtra,Pune,412212,0,4
06-12-2025,Maharashtra,Pune,412219,0,4
06-12-2025,Maharashtra,Pune,412304,0,2
06-12-2025,Maharashtra,Pune,412306,0,2
06-12-2025,Maharashtra,Pune,412311,0,1
06-12-2025,Maharashtra,Pune,412402,1,9
06-12-2025,Maharashtra,Pune,413104,0,9
06-12-2025,Maharashtra,Pune,413105,0,3
06-12-2025,Maharashtra,Pune,413106,0,19
06-12-2025,Maharashtra,Pune,413110,0,3
06-12-2025,Maharashtra,Pune,413120,1,4
07-12-2025,Maharashtra,Pune,410405,0,1
07-12-2025,Maharashtra,Pune,410516,0,1
07-12-2025,Maharashtra,Pune,411002,1,4
07-12-2025,Maharashtra,Pune,411011,0,1
07-12-2025,Maharashtra,Pune,411013,0,2
07-12-2025,Maharashtra,Pune,411016,0,4
07-12-2025,Maharashtra,Pune,411027,5,11
07-12-2025,Maharashtra,Pune,411028,4,14
07-12-2025,Maharashtra,Pune,411033,3,37
07-12-2025,Maharashtra,Pune,411038,1,15
07-12-2025,Maharashtra,Pune,411042,0,13
07-12-2025,Maharashtra,Pune,411043,0,5
07-12-2025,Maharashtra,Pune,411044,0,11
07-12-2025,Maharashtra,Pune,411046,3,22
07-12-2025,Maharashtra,Pune,411051,0,4
07-12-2025,Maharashtra,Pune,412101,5,40
07-12-2025,Maharashtra,Pune,412105,2,32
07-12-2025,Maharashtra,Pune,412107,0,1
07-12-2025,Maharashtra,Pune,412109,2,5
07-12-2025,Maharashtra,Pune,412110,0,4
07-12-2025,Maharashtra,Pune,412202,0,3
07-12-2025,Maharashtra,Pune,412206,0,2
07-12-2025,Maharashtra,Pune,412210,0,9
07-12-2025,Maharashtra,Pune,412304,0,1
07-12-2025,Maharashtra,Pune,412305,0,1
07-12-2025,Maharashtra,Pune,412308,2,14
07-12-2025,Maharashtra,Pune,412311,0,1
07-12-2025,Maharashtra,Pune,412406,0,3
10-11-2025,Maharashtra,Pune,410302,0,2
10-11-2025,Maharashtra,Pune,410406,0,12
10-11-2025,Maharashtra,Pune,410504,1,75
10-11-2025,Maharashtra,Pune,410506,2,56
10-11-2025,Maharashtra,Pune,410507,1,31
10-11-2025,Maharashtra,Pune,410508,0,4
10-11-2025,Maharashtra,Pune,410511,0,15
10-11-2025,Maharashtra,Pune,410513,0,42
10-11-2025,Maharashtra,Pune,411003,0,25
10-11-2025,Maharashtra,Pune,411014,8,95
10-11-2025,Maharashtra,Pune,411018,1,21
10-11-2025,Maharashtra,Pune,411020,0,15
10-11-2025,Maharashtra,Pune,411023,2,33
10-11-2025,Maharashtra,Pune,411030,2,45
10-11-2025,Maharashtra,Pune,411037,3,80
10-11-2025,Maharashtra,Pune,411038,3,74
10-11-2025,Maharashtra,Pune,411039,2,60
10-11-2025,Maharashtra,Pune,411044,1,43
10-11-2025,Maharashtra,Pune,411068,0,4
10-11-2025,Maharashtra,Pune,412106,3,35
10-11-2025,Maharashtra,Pune,412108,0,41
10-11-2025,Maharashtra,Pune,412203,2,85
10-11-2025,Maharashtra,Pune,412206,1,81
10-11-2025,Maharashtra,Pune,412207,5,92
10-11-2025,Maharashtra,Pune,412210,1,67
10-11-2025,Maharashtra,Pune,412216,1,58
10-11-2025,Maharashtra,Pune,412220,0,17
10-11-2025,Maharashtra,Pune,412304,1,28
10-11-2025,Maharashtra,Pune,412307,6,42
10-11-2025,Maharashtra,Pune,412408,1,51
10-11-2025,Maharashtra,Pune,413114,1,157
10-11-2025,Maharashtra,Pune,413211,0,8
10-11-2025,Maharashtra,Pune,413802,0,12
09-11-2025,Maharashtra,Pune,410505,1,8
09-11-2025,Maharashtra,Pune,410506,0,3
09-11-2025,Maharashtra,Pune,410507,0,8
09-11-2025,Maharashtra,Pune,411002,0,3
09-11-2025,Maharashtra,Pune,411009,0,1
09-11-2025,Maharashtra,Pune,411014,0,24
09-11-2025,Maharashtra,Pune,411019,2,5
09-11-2025,Maharashtra,Pune,411030,0,2
09-11-2025,Maharashtra,Pune,411041,2,21
09-11-2025,Maharashtra,Pune,411047,0,11
09-11-2025,Maharashtra,Pune,412205,0,1
09-11-2025,Maharashtra,Pune,412206,0,1
09-11-2025,Maharashtra,Pune,412207,4,28
09-11-2025,Maharashtra,Pune,412208,1,11
09-11-2025,Maharashtra,Pune,412209,0,1
09-11-2025,Maharashtra,Pune,412307,0,11
09-11-2025,Maharashtra,Pune,412308,3,10
09-11-2025,Maharashtra,Pune,412401,0,1
09-11-2025,Maharashtra,Pune,412406,0,10
09-11-2025,Maharashtra,Pune,412410,0,1
09-11-2025,Maharashtra,Pune,412411,0,4
09-11-2025,Maharashtra,Pune,413130,0,4
09-11-2025,Maharashtra,Pune,413133,0,1
06-11-2025,Maharashtra,Pune,410301,0,1
06-11-2025,Maharashtra,Pune,410501,8,112
06-11-2025,Maharashtra,Pune,410512,1,22
06-11-2025,Maharashtra,Pune,410513,0,31
06-11-2025,Maharashtra,Pune,410515,1,33
06-11-2025,Maharashtra,Pune,411014,5,84
06-11-2025,Maharashtra,Pune,411020,0,22
06-11-2025,Maharashtra,Pune,411021,1,52
06-11-2025,Maharashtra,Pune,411031,1,4
06-11-2025,Maharashtra,Pune,411045,1,35
06-11-2025,Maharashtra,Pune,411060,3,36
06-11-2025,Maharashtra,Pune,411061,0,29
06-11-2025,Maharashtra,Pune,411068,4,1
06-11-2025,Maharashtra,Pune,412102,0,29
06-11-2025,Maharashtra,Pune,412105,5,118
06-11-2025,Maharashtra,Pune,412107,0,11
06-11-2025,Maharashtra,Pune,412110,1,8
06-11-2025,Maharashtra,Pune,412202,1,25
06-11-2025,Maharashtra,Pune,412205,0,88
06-11-2025,Maharashtra,Pune,412216,2,53
06-11-2025,Maharashtra,Pune,412220,0,9
06-11-2025,Maharashtra,Pune,412301,1,30
06-11-2025,Maharashtra,Pune,412304,1,17
06-11-2025,Maharashtra,Pune,412307,5,37
06-11-2025,Maharashtra,Pune,412311,0,14
06-11-2025,Maharashtra,Pune,412401,2,15
06-11-2025,Maharashtra,Pune,412410,1,17
06-11-2025,Maharashtra,Pune,412411,2,25
06-11-2025,Maharashtra,Pune,412412,1,16
06-11-2025,Maharashtra,Pune,413103,1,97
06-11-2025,Maharashtra,Pune,413114,1,150
06-11-2025,Maharashtra,Pune,413115,1,29
06-11-2025,Maharashtra,Pune,413133,1,31
06-11-2025,Maharashtra,Pune,413801,2,57
07-11-2025,Maharashtra,Pune,410301,0,2
07-11-2025,Maharashtra,Pune,410504,0,79
07-11-2025,Maharashtra,Pune,410508,0,6
07-11-2025,Maharashtra,Pune,411005,1,20
07-11-2025,Maharashtra,Pune,411006,4,59
07-11-2025,Maharashtra,Pune,411014,5,62
07-11-2025,Maharashtra,Pune,411019,4,51
07-11-2025,Maharashtra,Pune,411023,5,21
07-11-2025,Maharashtra,Pune,411025,0,10
07-11-2025,Maharashtra,Pune,411028,5,104
07-11-2025,Maharashtra,Pune,411031,0,6
07-11-2025,Maharashtra,Pune,411033,5,100
07-11-2025,Maharashtra,Pune,411037,3,99
07-11-2025,Maharashtra,Pune,411047,2,31
07-11-2025,Maharashtra,Pune,412101,6,96
07-11-2025,Maharashtra,Pune,412108,0,44
07-11-2025,Maharashtra,Pune,412202,2,34
07-11-2025,Maharashtra,Pune,412203,1,47
07-11-2025,Maharashtra,Pune,412209,1,33
07-11-2025,Maharashtra,Pune,412211,0,49
07-11-2025,Maharashtra,Pune,412218,2,38
07-11-2025,Maharashtra,Pune,412219,1,31
07-11-2025,Maharashtra,Pune,412403,0,37
07-11-2025,Maharashtra,Pune,412409,2,86
07-11-2025,Maharashtra,Pune,412412,0,26
07-11-2025,Maharashtra,Pune,413114,1,119
07-11-2025,Maharashtra,Pune,413801,2,55
07-11-2025,Maharashtra,Pune,413802,1,2
08-11-2025,Maharashtra,Pune,402301,0,1
08-11-2025,Maharashtra,Pune,410405,0,7
08-11-2025,Maharashtra,Pune,410406,0,1
08-11-2025,Maharashtra,Pune,410501,3,68
08-11-2025,Maharashtra,Pune,410502,2,59
08-11-2025,Maharashtra,Pune,410506,0,51
08-11-2025,Maharashtra,Pune,410516,0,25
08-11-2025,Maharashtra,Pune,411001,2,31
08-11-2025,Maharashtra,Pune,411003,3,16
08-11-2025,Maharashtra,Pune,411004,1,2
08-11-2025,Maharashtra,Pune,411006,3,34
08-11-2025,Maharashtra,Pune,411009,3,67
08-11-2025,Maharashtra,Pune,411012,0,6
08-11-2025,Maharashtra,Pune,411015,5,46
08-11-2025,Maharashtra,Pune,411018,2,18
08-11-2025,Maharashtra,Pune,411020,1,7
08-11-2025,Maharashtra,Pune,411024,1,11
08-11-2025,Maharashtra,Pune,411026,1,13
08-11-2025,Maharashtra,Pune,411030,0,18
08-11-2025,Maharashtra,Pune,411032,1,13
08-11-2025,Maharashtra,Pune,411035,0,10
08-11-2025,Maharashtra,Pune,411036,3,13
08-11-2025,Maharashtra,Pune,411037,3,68
08-11-2025,Maharashtra,Pune,411039,3,24
08-11-2025,Maharashtra,Pune,411040,2,9
08-11-2025,Maharashtra,Pune,411041,10,59
08-11-2025,Maharashtra,Pune,411043,0,35
08-11-2025,Maharashtra,Pune,411051,0,2
08-11-2025,Maharashtra,Pune,411068,0,2
08-11-2025,Maharashtra,Pune,412103,0,6
08-11-2025,Maharashtra,Pune,412105,10,105
08-11-2025,Maharashtra,Pune,412109,1,15
08-11-2025,Maharashtra,Pune,412215,0,5
08-11-2025,Maharashtra,Pune,412304,0,8
08-11-2025,Maharashtra,Pune,412404,0,6
08-11-2025,Maharashtra,Pune,412412,0,20
08-11-2025,Maharashtra,Pune,413102,2,133
08-11-2025,Maharashtra,Pune,413120,0,21
08-11-2025,Maharashtra,Pune,413132,0,5
08-11-2025,Maharashtra,Pune,413801,0,41
04-11-2025,Maharashtra,Pune,410503,2,65
04-11-2025,Maharashtra,Pune,410508,0,4
04-11-2025,Maharashtra,Pune,410509,0,87
04-11-2025,Maharashtra,Pune,411009,1,33
04-11-2025,Maharashtra,Pune,411014,10,91
04-11-2025,Maharashtra,Pune,411015,5,43
04-11-2025,Maharashtra,Pune,411016,0,28
04-11-2025,Maharashtra,Pune,411018,1,27
04-11-2025,Maharashtra,Pune,411021,4,60
04-11-2025,Maharashtra,Pune,411026,0,12
04-11-2025,Maharashtra,Pune,411034,2,11
04-11-2025,Maharashtra,Pune,411038,1,75
04-11-2025,Maharashtra,Pune,411041,6,75
04-11-2025,Maharashtra,Pune,411044,0,43
04-11-2025,Maharashtra,Pune,411046,6,62
04-11-2025,Maharashtra,Pune,411058,2,26
04-11-2025,Maharashtra,Pune,411073,0,1
04-11-2025,Maharashtra,Pune,412101,4,64
04-11-2025,Maharashtra,Pune,412102,0,17
04-11-2025,Maharashtra,Pune,412103,0,33
04-11-2025,Maharashtra,Pune,412110,0,15
04-11-2025,Maharashtra,Pune,412114,0,32
04-11-2025,Maharashtra,Pune,412209,0,27
04-11-2025,Maharashtra,Pune,412211,1,58
04-11-2025,Maharashtra,Pune,412311,0,15
04-11-2025,Maharashtra,Pune,412409,1,102
04-11-2025,Maharashtra,Pune,413104,1,60
04-11-2025,Maharashtra,Pune,413110,1,58
04-11-2025,Maharashtra,Pune,413116,0,19
04-11-2025,Maharashtra,Pune,413132,1,39
04-11-2025,Maharashtra,Pune,413802,0,14
05-11-2025,Maharashtra,Pune,410405,0,9
05-11-2025,Maharashtra,Pune,410509,0,18
05-11-2025,Maharashtra,Pune,410511,0,1
05-11-2025,Maharashtra,Pune,411006,3,19
05-11-2025,Maharashtra,Pune,411009,0,17
05-11-2025,Maharashtra,Pune,411011,0,10
05-11-2025,Maharashtra,Pune,411012,0,13
05-11-2025,Maharashtra,Pune,411014,3,24
05-11-2025,Maharashtra,Pune,411018,0,9
05-11-2025,Maharashtra,Pune,411019,2,22
05-11-2025,Maharashtra,Pune,411022,0,3
05-11-2025,Maharashtra,Pune,411024,0,4
05-11-2025,Maharashtra,Pune,411031,1,0
05-11-2025,Maharashtra,Pune,411032,1,5
05-11-2025,Maharashtra,Pune,411043,0,10
05-11-2025,Maharashtra,Pune,411044,3,12
05-11-2025,Maharashtra,Pune,411045,5,20
05-11-2025,Maharashtra,Pune,411048,5,44
05-11-2025,Maharashtra,Pune,411052,2,30
05-11-2025,Maharashtra,Pune,411058,3,25
05-11-2025,Maharashtra,Pune,411061,0,13
05-11-2025,Maharashtra,Pune,412114,3,17
05-11-2025,Maharashtra,Pune,412115,2,43
05-11-2025,Maharashtra,Pune,412202,0,13
05-11-2025,Maharashtra,Pune,412207,2,50
05-11-2025,Maharashtra,Pune,412208,3,57
05-11-2025,Maharashtra,Pune,412212,1,2
05-11-2025,Maharashtra,Pune,412218,0,39
05-11-2025,Maharashtra,Pune,412219,0,5
05-11-2025,Maharashtra,Pune,412303,0,1
05-11-2025,Maharashtra,Pune,412311,0,3
05-11-2025,Maharashtra,Pune,412401,0,1
05-11-2025,Maharashtra,Pune,412405,0,5
05-11-2025,Maharashtra,Pune,412410,0,16
05-11-2025,Maharashtra,Pune,413104,0,11
05-11-2025,Maharashtra,Pune,413116,0,15
05-11-2025,Maharashtra,Pune,413130,0,19
12-11-2025,Maharashtra,Pune,410509,0,42
12-11-2025,Maharashtra,Pune,410510,0,3
12-11-2025,Maharashtra,Pune,411001,1,58
12-11-2025,Maharashtra,Pune,411006,1,64
12-11-2025,Maharashtra,Pune,411009,1,36
12-11-2025,Maharashtra,Pune,411020,3,10
12-11-2025,Maharashtra,Pune,411026,0,15
12-11-2025,Maharashtra,Pune,411034,0,8
12-11-2025,Maharashtra,Pune,411043,1,32
12-11-2025,Maharashtra,Pune,412105,5,109
12-11-2025,Maharashtra,Pune,412201,4,11
12-11-2025,Maharashtra,Pune,412202,0,24
12-11-2025,Maharashtra,Pune,412205,3,32
12-11-2025,Maharashtra,Pune,412211,0,20
12-11-2025,Maharashtra,Pune,412219,0,16
12-11-2025,Maharashtra,Pune,412304,1,9
12-11-2025,Maharashtra,Pune,412308,1,37
12-11-2025,Maharashtra,Pune,412405,0,5
12-11-2025,Maharashtra,Pune,413105,2,45
12-11-2025,Maharashtra,Pune,413133,0,10
12-11-2025,Maharashtra,Pune,413211,0,4
11-11-2025,Maharashtra,Pune,410401,0,39
11-11-2025,Maharashtra,Pune,410503,1,64
11-11-2025,Maharashtra,Pune,410506,0,61
11-11-2025,Maharashtra,Pune,411005,1,22
11-11-2025,Maharashtra,Pune,411011,0,48
11-11-2025,Maharashtra,Pune,411014,4,90
11-11-2025,Maharashtra,Pune,411016,0,32
11-11-2025,Maharashtra,Pune,411017,1,87
11-11-2025,Maharashtra,Pune,411020,1,24
11-11-2025,Maharashtra,Pune,411033,7,122
11-11-2025,Maharashtra,Pune,411043,1,38
11-11-2025,Maharashtra,Pune,412104,2,73
11-11-2025,Maharashtra,Pune,412201,0,24
11-11-2025,Maharashtra,Pune,412202,1,49
11-11-2025,Maharashtra,Pune,412303,0,19
11-11-2025,Maharashtra,Pune,412404,0,32
11-11-2025,Maharashtra,Pune,412410,1,26
11-11-2025,Maharashtra,Pune,413103,1,72
11-11-2025,Maharashtra,Pune,413114,3,168
11-11-2025,Maharashtra,Pune,413115,0,5
11-11-2025,Maharashtra,Pune,413116,0,18
13-11-2025,Maharashtra,Pune,410401,0,27
13-11-2025,Maharashtra,Pune,410504,2,64
13-11-2025,Maharashtra,Pune,410506,0,34
13-11-2025,Maharashtra,Pune,411001,1,66
13-11-2025,Maharashtra,Pune,411005,0,22
13-11-2025,Maharashtra,Pune,411011,2,43
13-11-2025,Maharashtra,Pune,411017,2,49
13-11-2025,Maharashtra,Pune,411019,0,30
13-11-2025,Maharashtra,Pune,411023,1,22
13-11-2025,Maharashtra,Pune,411034,0,6
13-11-2025,Maharashtra,Pune,411047,4,19
13-11-2025,Maharashtra,Pune,411048,9,91
13-11-2025,Maharashtra,Pune,411061,0,17
13-11-2025,Maharashtra,Pune,411062,8,40
13-11-2025,Maharashtra,Pune,412106,2,24
13-11-2025,Maharashtra,Pune,412112,0,1
13-11-2025,Maharashtra,Pune,412115,1,29
13-11-2025,Maharashtra,Pune,412201,0,16
13-11-2025,Maharashtra,Pune,412203,1,27
13-11-2025,Maharashtra,Pune,412206,0,39
13-11-2025,Maharashtra,Pune,412208,2,52
13-11-2025,Maharashtra,Pune,412214,0,30
13-11-2025,Maharashtra,Pune,412307,3,23
13-11-2025,Maharashtra,Pune,412404,0,14
13-11-2025,Maharashtra,Pune,412405,0,6
13-11-2025,Maharashtra,Pune,412406,0,23
13-11-2025,Maharashtra,Pune,413115,0,5
13-11-2025,Maharashtra,Pune,413132,0,47
19-11-2025,Maharashtra,Pune,410301,0,1
19-11-2025,Maharashtra,Pune,410507,2,33
19-11-2025,Maharashtra,Pune,410510,1,6
19-11-2025,Maharashtra,Pune,411011,1,24
19-11-2025,Maharashtra,Pune,411020,0,14
19-11-2025,Maharashtra,Pune,411023,1,33
19-11-2025,Maharashtra,Pune,411025,2,18
19-11-2025,Maharashtra,Pune,411026,0,11
19-11-2025,Maharashtra,Pune,411038,5,115
19-11-2025,Maharashtra,Pune,411044,6,26
19-11-2025,Maharashtra,Pune,411046,2,68
19-11-2025,Maharashtra,Pune,411062,5,58
19-11-2025,Maharashtra,Pune,412104,0,20
19-11-2025,Maharashtra,Pune,412110,0,22
19-11-2025,Maharashtra,Pune,412115,4,33
19-11-2025,Maharashtra,Pune,412202,2,30
19-11-2025,Maharashtra,Pune,412203,1,62
19-11-2025,Maharashtra,Pune,412205,1,36
19-11-2025,Maharashtra,Pune,412209,0,27
19-11-2025,Maharashtra,Pune,412213,0,25
19-11-2025,Maharashtra,Pune,412402,0,81
19-11-2025,Maharashtra,Pune,413106,0,66
19-11-2025,Maharashtra,Pune,413211,0,3
18-11-2025,Maharashtra,Pune,410401,0,28
18-11-2025,Maharashtra,Pune,410402,0,1
18-11-2025,Maharashtra,Pune,410405,0,24
18-11-2025,Maharashtra,Pune,410506,2,63
18-11-2025,Maharashtra,Pune,410507,5,28
18-11-2025,Maharashtra,Pune,410508,0,3
18-11-2025,Maharashtra,Pune,410515,0,31
18-11-2025,Maharashtra,Pune,410516,0,33
18-11-2025,Maharashtra,Pune,411005,3,19
18-11-2025,Maharashtra,Pune,411007,1,10
18-11-2025,Maharashtra,Pune,411008,1,5
18-11-2025,Maharashtra,Pune,411030,3,52
18-11-2025,Maharashtra,Pune,411031,0,2
18-11-2025,Maharashtra,Pune,411034,2,5
18-11-2025,Maharashtra,Pune,411040,1,22
18-11-2025,Maharashtra,Pune,411041,3,66
18-11-2025,Maharashtra,Pune,411052,2,39
18-11-2025,Maharashtra,Pune,411062,7,56
18-11-2025,Maharashtra,Pune,412101,3,85
18-11-2025,Maharashtra,Pune,412102,2,29
18-11-2025,Maharashtra,Pune,412103,0,17
18-11-2025,Maharashtra,Pune,412104,0,33
18-11-2025,Maharashtra,Pune,412105,6,89
18-11-2025,Maharashtra,Pune,412110,2,25
18-11-2025,Maharashtra,Pune,412201,0,29
18-11-2025,Maharashtra,Pune,412204,0,27
18-11-2025,Maharashtra,Pune,412205,1,84
18-11-2025,Maharashtra,Pune,412211,1,90
18-11-2025,Maharashtra,Pune,412212,0,19
18-11-2025,Maharashtra,Pune,412219,1,59
18-11-2025,Maharashtra,Pune,412306,1,41
18-11-2025,Maharashtra,Pune,412308,2,38
18-11-2025,Maharashtra,Pune,412410,0,28
18-11-2025,Maharashtra,Pune,413104,1,69
18-11-2025,Maharashtra,Pune,413106,0,101
18-11-2025,Maharashtra,Pune,413133,2,15
03-11-2025,Maharashtra,Pune,410401,0,30
03-11-2025,Maharashtra,Pune,410403,0,3
03-11-2025,Maharashtra,Pune,410503,3,57
03-11-2025,Maharashtra,Pune,410506,1,57
03-11-2025,Maharashtra,Pune,410507,1,29
03-11-2025,Maharashtra,Pune,410508,0,5
03-11-2025,Maharashtra,Pune,410515,0,40
03-11-2025,Maharashtra,Pune,411002,1,34
03-11-2025,Maharashtra,Pune,411004,0,15
03-11-2025,Maharashtra,Pune,411007,0,15
03-11-2025,Maharashtra,Pune,411017,4,61
03-11-2025,Maharashtra,Pune,411022,1,3
03-11-2025,Maharashtra,Pune,411044,0,31
03-11-2025,Maharashtra,Pune,411062,1,58
03-11-2025,Maharashtra,Pune,412102,1,23
03-11-2025,Maharashtra,Pune,412103,0,32
03-11-2025,Maharashtra,Pune,412105,4,98
03-11-2025,Maharashtra,Pune,412202,3,24
03-11-2025,Maharashtra,Pune,412205,1,79
03-11-2025,Maharashtra,Pune,412218,2,25
03-11-2025,Maharashtra,Pune,412401,1,9
03-11-2025,Maharashtra,Pune,412402,1,54
03-11-2025,Maharashtra,Pune,412408,1,51
03-11-2025,Maharashtra,Pune,412410,0,17
03-11-2025,Maharashtra,Pune,413105,0,14
01-12-2025,Maharashtra,Pune,410504,2,42
01-12-2025,Maharashtra,Pune,410511,0,10
01-12-2025,Maharashtra,Pune,410512,0,10
01-12-2025,Maharashtra,Pune,411013,1,19
01-12-2025,Maharashtra,Pune,411015,3,68
01-12-2025,Maharashtra,Pune,411017,5,63
01-12-2025,Maharashtra,Pune,411020,1,9
01-12-2025,Maharashtra,Pune,411028,5,61
01-12-2025,Maharashtra,Pune,411030,0,37
01-12-2025,Maharashtra,Pune,411033,5,108
01-12-2025,Maharashtra,Pune,411037,4,54
01-12-2025,Maharashtra,Pune,411038,5,60
01-12-2025,Maharashtra,Pune,411044,0,25
01-12-2025,Maharashtra,Pune,411070,0,1
01-12-2025,Maharashtra,Pune,412110,0,9
01-12-2025,Maharashtra,Pune,412114,2,16
01-12-2025,Maharashtra,Pune,412202,1,22
